Q16099	GRIK4	glutamate ionotropic receptor kainate type subunit 4
Q8NG27	PJA1	praja ring finger ubiquitin ligase 1
P10916	MYL2	myosin light chain 2
Q6ZMP0	THSD4	thrombospondin type 1 domain containing 4
P18206	VCL	vinculin
P10635	CYP2D6	cytochrome P450 family 2 subfamily D member 6
P55916	UCP3	uncoupling protein 3
Q8NBN3	TMEM87A	transmembrane protein 87A
P54710	FXYD2	FXYD domain containing ion transport regulator 2
Q8NI77	KIF18A	kinesin family member 18A
P62993	GRB2	growth factor receptor bound protein 2
Q86Z20	CCDC125	coiled-coil domain containing 125
Q52LW3	ARHGAP29	Rho GTPase activating protein 29
P26371	KRTAP5-9	keratin associated protein 5-9
P31749	AKT1	AKT serine/threonine kinase 1
Q99909	SSX3	SSX family member 3
Q6RFH5	WDR74	WD repeat domain 74
O15516	CLOCK	clock circadian regulator
Q86WZ0	HEATR4	HEAT repeat containing 4
Q96RT8	TUBGCP5	tubulin gamma complex component 5
Q8IV13	CCNJL	cyclin J like
Q8IUB2	WFDC3	WAP four-disulfide core domain 3
Q9UMS6	SYNPO2	synaptopodin 2
Q6JQN1	ACAD10	acyl-CoA dehydrogenase family member 10
Q96SE0	ABHD1	abhydrolase domain containing 1
Q3SX64	CIMAP1D	CIMAP1 family member D
Q9H0E2	TOLLIP	toll interacting protein
Q8N6Y1	PCDH20	protocadherin 20
Q9Y4X5	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1
Q12796	PNRC1	proline rich nuclear receptor coactivator 1
Q8N4W6	DNAJC22	DnaJ heat shock protein family (Hsp40) member C22
Q9BTV7	CABLES2	Cdk5 and Abl enzyme substrate 2
Q8IYL9	GPR65	G protein-coupled receptor 65
O15049	N4BP3	NEDD4 binding protein 3
Q96I24	FUBP3	far upstream element binding protein 3
Q49SQ1	GPR33	G protein-coupled receptor 33
P13686	ACP5	acid phosphatase 5, tartrate resistant
Q8NGP0	OR4C13	olfactory receptor family 4 subfamily C member 13
Q9Y5Q9	GTF3C3	general transcription factor IIIC subunit 3
Q9H0A9	SPATC1L	spermatogenesis and centriole associated 1 like
O00273	DFFA	DNA fragmentation factor subunit alpha
P02545	LMNA	lamin A/C
Q8TAL6	FIBIN	fin bud initiation factor homolog
Q01105	SET	SET nuclear proto-oncogene
Q8TAC2	JOSD2	Josephin domain containing 2
Q92915	FGF14	fibroblast growth factor 14
Q9HBT6	CDH20	cadherin 20
O95522	PRAMEF12	PRAME family member 12
O00238	BMPR1B	bone morphogenetic protein receptor type 1B
Q9UN76	SLC6A14	solute carrier family 6 member 14
Q6UWM9	UGT2A3	UDP glucuronosyltransferase family 2 member A3
Q5W0V3	FHIP2A	FHF complex subunit HOOK interacting protein 2A
Q12791	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
Q7L1S5	CHST9	carbohydrate sulfotransferase 9
Q6ZMC9	SIGLEC15	sialic acid binding Ig like lectin 15
Q96ME7	ZNF512	zinc finger protein 512
P22492	H1-6	H1.6 linker histone, cluster member
Q8N6M3	FITM2	fat storage inducing transmembrane protein 2
Q7L266	ASRGL1	asparaginase and isoaspartyl peptidase 1
O75467	ZNF324	zinc finger protein 324
Q9HAK2	EBF2	EBF transcription factor 2
Q92737	RASL10A	RAS like family 10 member A
Q16539	MAPK14	mitogen-activated protein kinase 14
P81133	SIM1	SIM bHLH transcription factor 1
P78317	RNF4	ring finger protein 4
P09327	VIL1	villin 1
Q05BV3	EML5	EMAP like 5
Q5JQC4	CT47A6	cancer/testis antigen family 47 member A6
Q5T2D3	OTUD3	OTU deubiquitinase 3
Q9NR96	TLR9	toll like receptor 9
Q9Y2C2	UST	uronyl 2-sulfotransferase
Q6ZMJ4	IL34	interleukin 34
Q5T5D7	ZNF684	zinc finger protein 684
P0DN87	CGB7	chorionic gonadotropin subunit beta 7
Q14953	KIR2DL5A	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A 
P40617	ARL4A	ADP ribosylation factor like GTPase 4A
O94766	B3GAT3	beta-1,3-glucuronyltransferase 3
Q8TD47	RPS4Y2	ribosomal protein S4 Y-linked 2
Q05586	GRIN1	glutamate ionotropic receptor NMDA type subunit 1
Q9H825	METTL8	methyltransferase 8, tRNA N3-cytidine
Q9H665	IGFLR1	IGF like family receptor 1
Q5MCW4	ZNF569	zinc finger protein 569
Q8TD31	CCHCR1	coiled-coil alpha-helical rod protein 1
Q9P127	LUZP4	leucine zipper protein 4
A8MTJ3	GNAT3	G protein subunit alpha transducin 3
P0DJI8	SAA1	serum amyloid A1
O60906	SMPD2	sphingomyelin phosphodiesterase 2
Q9NXF8	ZDHHC7	zinc finger DHHC-type palmitoyltransferase 7
Q9BYG0	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5
Q99418	CYTH2	cytohesin 2
P32418	SLC8A1	solute carrier family 8 member A1
Q8NHV4	NEDD1	NEDD1 gamma-tubulin ring complex targeting factor
Q3LI81	KRTAP27-1	keratin associated protein 27-1
O60518	RANBP6	RAN binding protein 6
O43300	LRRTM2	leucine rich repeat transmembrane neuronal 2
Q07283	TCHH	trichohyalin
Q96DG6	CMBL	carboxymethylenebutenolidase homolog
Q8N3S3	PHTF2	putative homeodomain transcription factor 2
Q14995	NR1D2	nuclear receptor subfamily 1 group D member 2
Q9Y3R4	NEU2	neuraminidase 2
Q7Z6K4	NRARP	NOTCH regulated ankyrin repeat protein
Q8WXU2	DNAAF4	dynein axonemal assembly factor 4
Q8TAC9	SCAMP5	secretory carrier membrane protein 5
Q7Z2Z2	EFL1	elongation factor like GTPase 1
Q16186	ADRM1	ADRM1 26S proteasome ubiquitin receptor
Q9Y6M7	SLC4A7	solute carrier family 4 member 7
P48735	IDH2	isocitrate dehydrogenase (NADP(+)) 2
P01594	IGKV1-33	immunoglobulin kappa variable 1-33
P53567	CEBPG	CCAAT enhancer binding protein gamma
P0DJD3	RBMY1A1	RNA binding motif protein Y-linked family 1 member A1
Q4G0N7	FAM229B	family with sequence similarity 229 member B
Q67FW5	B3GNTL1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1
P08238	HSP90AB1	heat shock protein 90 alpha family class B member 1
Q9UIJ5	ZDHHC2	zinc finger DHHC-type palmitoyltransferase 2
P98082	DAB2	DAB adaptor protein 2
A6NFY4	NEMP2	nuclear envelope integral membrane protein 2
Q6PII3	CCDC174	coiled-coil domain containing 174
Q8NEG2	C7orf57	chromosome 7 open reading frame 57
Q92949	FOXJ1	forkhead box J1
Q8N9V6	ANKRD53	ankyrin repeat domain 53
A6NDE4	RBMY1B	RNA binding motif protein Y-linked family 1 member B
P98177	FOXO4	forkhead box O4
Q9NPH0	ACP6	acid phosphatase 6, lysophosphatidic
O75325	LRRN2	leucine rich repeat neuronal 2
Q6XD76	ASCL4	achaete-scute family bHLH transcription factor 4
A0PJZ3	GXYLT2	glucoside xylosyltransferase 2
Q9HCM4	EPB41L5	erythrocyte membrane protein band 4.1 like 5
Q5SSG8	MUC21	mucin 21, cell surface associated
Q9BXI2	SLC25A2	solute carrier family 25 member 2
Q9UPN3	MACF1	microtubule actin crosslinking factor 1
Q9BTZ2	DHRS4	dehydrogenase/reductase 4
Q9NQG7	HPS4	HPS4 biogenesis of lysosomal organelles complex 3 subunit 2
O15537	RS1	retinoschisin 1
P09016	HOXD4	homeobox D4
Q96A73	KIAA1191	KIAA1191
O60921	HUS1	HUS1 checkpoint clamp component
Q3LXA3	TKFC	triokinase and FMN cyclase
P15531	NME1	NME/NM23 nucleoside diphosphate kinase 1
Q9BTY2	FUCA2	alpha-L-fucosidase 2
Q86VN1	VPS36	vacuolar protein sorting 36 homolog
Q5JVS0	HABP4	hyaluronan binding protein 4
Q96RR4	CAMKK2	calcium/calmodulin dependent protein kinase kinase 2
Q9H2P9	DPH5	diphthamide biosynthesis 5
Q96M53	TBATA	thymus, brain and testes associated
P0DUQ2	PRAMEF15	PRAME family member 15
Q86X52	CHSY1	chondroitin sulfate synthase 1
Q5T200	ZC3H13	zinc finger CCCH-type containing 13
Q6KF10	GDF6	growth differentiation factor 6
Q8IV77	CNGA4	cyclic nucleotide gated channel subunit alpha 4
Q15047	SETDB1	SET domain bifurcated histone lysine methyltransferase 1
P59537	TAS2R43	taste 2 receptor member 43
Q13884	SNTB1	syntrophin beta 1
Q8IXK2	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12
Q9UJX6	ANAPC2	anaphase promoting complex subunit 2
Q99729	HNRNPAB	heterogeneous nuclear ribonucleoprotein A/B
Q9UBL3	ASH2L	ASH2 like, histone lysine methyltransferase complex subunit
Q96IZ2	ADTRP	androgen dependent TFPI regulating protein
Q96DZ1	ERLEC1	endoplasmic reticulum lectin 1
Q5TFE4	NT5DC1	5'-nucleotidase domain containing 1
Q15599	NHERF2	NHERF family PDZ scaffold protein 2
P23381	WARS1	tryptophanyl-tRNA synthetase 1
P43243	MATR3	matrin 3
Q8NGK2	OR52B4	olfactory receptor family 52 subfamily B member 4
Q9NRG1	PRTFDC1	phosphoribosyl transferase domain containing 1
E9PKD4	NPIPA5	nuclear pore complex interacting protein family member A5
Q02742	GCNT1	glucosaminyl (N-acetyl) transferase 1
A6NFQ2	TCAF2	TRPM8 channel associated factor 2
Q14585	ZNF345	zinc finger protein 345
Q15833	STXBP2	syntaxin binding protein 2
Q9Y6D6	ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1
Q969P5	FBXO32	F-box protein 32
O95452	GJB6	gap junction protein beta 6
A0A096LP55	UQCRHL	ubiquinol-cytochrome c reductase hinge protein like
Q8N907	DAND5	DAN domain BMP antagonist family member 5
Q8WUY9	DEPDC1B	DEP domain containing 1B
O60890	OPHN1	oligophrenin 1
Q9H936	SLC25A22	solute carrier family 25 member 22
Q16873	LTC4S	leukotriene C4 synthase
P54819	AK2	adenylate kinase 2
P13796	LCP1	lymphocyte cytosolic protein 1
Q9Y219	JAG2	jagged canonical Notch ligand 2
Q92541	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component
Q96MG8	PCMTD1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
O75800	ZMYND10	zinc finger MYND-type containing 10
O75200	NPIPB7	nuclear pore complex interacting protein family member B7
Q13322	GRB10	growth factor receptor bound protein 10
Q6UXC1	MAMDC4	MAM domain containing 4
Q9UJN7	ZNF391	zinc finger protein 391
Q6UWV7	SHISAL2A	shisa like 2A
Q14353	GAMT	guanidinoacetate N-methyltransferase
P15407	FOSL1	FOS like 1, AP-1 transcription factor subunit
P05186	ALPL	alkaline phosphatase, biomineralization associated
Q7L4I2	RSRC2	arginine and serine rich coiled-coil 2
P27352	CBLIF	cobalamin binding intrinsic factor
Q6KB66	KRT80	keratin 80
Q14802	FXYD3	FXYD domain containing ion transport regulator 3
Q63HN8	RNF213	ring finger protein 213
P25098	GRK2	G protein-coupled receptor kinase 2
P98173	FAM3A	FAM3 metabolism regulating signaling molecule A
Q6V702	CFAP299	cilia and flagella associated protein 299
P35520	CBS	cystathionine beta-synthase
O75151	PHF2	PHD finger protein 2
Q8TF61	FBXO41	F-box protein 41
Q8N8Q3	ENDOV	endonuclease V
Q92934	BAD	BCL2 associated agonist of cell death
P0DJH9	RD3L	RD3 like
Q13296	SCGB2A2	secretoglobin family 2A member 2
Q9BW92	TARS2	threonyl-tRNA synthetase 2, mitochondrial
P0C6T2	OST4	oligosaccharyltransferase complex subunit 4, non-catalytic
P51659	HSD17B4	hydroxysteroid 17-beta dehydrogenase 4
Q495B1	ANKDD1A	ankyrin repeat and death domain containing 1A
P35219	CA8	carbonic anhydrase 8
A6NN90	C2orf81	chromosome 2 open reading frame 81
P06493	CDK1	cyclin dependent kinase 1
Q7L8S5	OTUD6A	OTU deubiquitinase 6A
A0A0C4DH41	IGHV4-61	immunoglobulin heavy variable 4-61
Q96JN0	LCOR	ligand dependent nuclear receptor corepressor
Q8WXJ9	ASB17	ankyrin repeat and SOCS box containing 17
Q70CQ3	USP30	ubiquitin specific peptidase 30
O76087	GAGE12F	G antigen 12F
O14904	WNT9A	Wnt family member 9A
Q5T5N4	C6orf118	chromosome 6 open reading frame 118
P36575	ARR3	arrestin 3
Q6UWY5	OLFML1	olfactomedin like 1
Q6ZU52	KIAA0408	KIAA0408
P51878	CASP5	caspase 5
Q6ZNG9	KRBA2	KRAB-A domain containing 2
Q9HD15	SRA1	steroid receptor RNA activator 1
Q9BQE4	SELENOS	selenoprotein S
O75022	LILRB3	leukocyte immunoglobulin like receptor B3
Q52LG2	KRTAP13-2	keratin associated protein 13-2
Q6UQ28	PLET1	placenta expressed transcript 1
O95936	EOMES	eomesodermin
Q96A99	PTX4	pentraxin 4
Q9H2J7	SLC6A15	solute carrier family 6 member 15
Q7Z403	TMC6	transmembrane channel like 6
Q9Y2I8	WDR37	WD repeat domain 37
Q30KP8	DEFB136	defensin beta 136
Q96QI5	HS3ST6	heparan sulfate-glucosamine 3-sulfotransferase 6
Q8N6M9	ZFAND2A	zinc finger AN1-type containing 2A
Q96MU7	YTHDC1	YTH N6-methyladenosine RNA binding protein C1
Q9BR61	ACBD6	acyl-CoA binding domain containing 6
P19438	TNFRSF1A	TNF receptor superfamily member 1A
P29374	ARID4A	AT-rich interaction domain 4A
Q9HCS4	TCF7L1	transcription factor 7 like 1
O95180	CACNA1H	calcium voltage-gated channel subunit alpha1 H
P17677	GAP43	growth associated protein 43
Q52LJ0	FAM98B	family with sequence similarity 98 member B
P35858	IGFALS	insulin like growth factor binding protein acid labile subunit
Q8N456	LRRC18	leucine rich repeat containing 18
Q8NB49	ATP11C	ATPase phospholipid transporting 11C
Q8N1N2	DYNAP	dynactin associated protein
Q8IWF9	CCDC83	coiled-coil domain containing 83
O75161	NPHP4	nephrocystin 4
Q14773	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)
Q9NP66	HMG20A	high mobility group 20A
P0CW00	TSPY8	testis specific protein Y-linked 8
Q9Y666	SLC12A7	solute carrier family 12 member 7
Q8NGX3	OR10T2	olfactory receptor family 10 subfamily T member 2
Q86X60	FAM72B	family with sequence similarity 72 member B
Q2M2D7	TBC1D28	TBC1 domain family member 28
P55735	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component
Q969Q5	RAB24	RAB24, member RAS oncogene family
P49458	SRP9	signal recognition particle 9
O95164	UBL3	ubiquitin like 3
Q6NUM6	TYW1B	tRNA-yW synthesizing protein 1 homolog B
P58062	SPINK7	serine peptidase inhibitor Kazal type 7
A8MPX8	PP2D1	protein phosphatase 2C like domain containing 1
P50221	MEOX1	mesenchyme homeobox 1
Q9H1A3	METTL9	methyltransferase 9, His-X-His N1(pi)-histidine
Q6GPH6	ITPRIPL1	ITPRIP like 1
O15360	FANCA	FA complementation group A
Q99985	SEMA3C	semaphorin 3C
P05452	CLEC3B	C-type lectin domain family 3 member B
Q86T82	USP37	ubiquitin specific peptidase 37
Q8J025	APCDD1	APC down-regulated 1
A6NGH7	CCDC160	coiled-coil domain containing 160
Q9HBD1	RC3H2	ring finger and CCCH-type domains 2
E9PJ23	NPIPB6	nuclear pore complex interacting protein family member B6
P28039	AOAH	acyloxyacyl hydrolase
P54845	NRL	neural retina leucine zipper
Q9P055	JKAMP	JNK1/MAPK8 associated membrane protein
Q53GL0	PLEKHO1	pleckstrin homology domain containing O1
Q15390	MTFR1	mitochondrial fission regulator 1
Q9NUN5	LMBRD1	LMBR1 domain containing 1
Q96LD1	SGCZ	sarcoglycan zeta
Q50LG9	LRRC24	leucine rich repeat containing 24
Q9BT04	FUZ	fuzzy planar cell polarity protein
Q8N7R7	CCNYL1	cyclin Y like 1
Q9Y5G1	PCDHGB3	protocadherin gamma subfamily B, 3
Q9HAU8	RNPEPL1	arginyl aminopeptidase like 1
Q5JYT7	KIAA1755	KIAA1755
Q9NPF8	ADAP2	ArfGAP with dual PH domains 2
Q09MP3	RAD51AP2	RAD51 associated protein 2
Q9NZM1	MYOF	myoferlin
O60262	GNG7	G protein subunit gamma 7
Q8N8Q8	COX18	cytochrome c oxidase assembly factor COX18
A6NI86	GOLGA6L10	golgin A6 family like 10
P40261	NNMT	nicotinamide N-methyltransferase
Q9BSE5	AGMAT	agmatinase (putative)
Q8NCB2	CAMKV	CaM kinase like vesicle associated
Q9HAE3	CLXN	calaxin
Q15059	BRD3	bromodomain containing 3
Q8NBJ5	COLGALT1	collagen beta(1-O)galactosyltransferase 1
Q8TDN1	KCNG4	potassium voltage-gated channel modifier subfamily G member 4
P43627	ENSG00000278731	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 2
Q9P2B4	CTTNBP2NL	CTTNBP2 N-terminal like
P49407	ARRB1	arrestin beta 1
P20023	CR2	complement C3d receptor 2
Q9H9B1	EHMT1	euchromatic histone lysine methyltransferase 1
P25713	MT3	metallothionein 3
O43395	PRPF3	pre-mRNA processing factor 3
Q53EZ4	CEP55	centrosomal protein 55
Q9H8H2	DDX31	DEAD-box helicase 31
O75192	PEX11A	peroxisomal biogenesis factor 11 alpha
P50607	TUB	TUB bipartite transcription factor
A6NGY3	C5orf52	chromosome 5 open reading frame 52
Q03936	ZNF92	zinc finger protein 92
Q15819	UBE2V2	ubiquitin conjugating enzyme E2 V2
Q8NAP8	ZBTB8B	zinc finger and BTB domain containing 8B
Q8NGN4	OR10G9	olfactory receptor family 10 subfamily G member 9
M0QZC1	RNF225	ring finger protein 225
Q9UHC7	MKRN1	makorin ring finger protein 1
Q08499	PDE4D	phosphodiesterase 4D
P78358	CTAG1B	cancer/testis antigen 1B
A6NJI1	C11orf86	chromosome 11 open reading frame 86
Q02779	MAP3K10	mitogen-activated protein kinase kinase kinase 10
Q9NV06	DCAF13	DDB1 and CUL4 associated factor 13
Q8WTT0	CLEC4C	C-type lectin domain family 4 member C
A0A0J9YXM7	TRBJ1-5	T cell receptor beta joining 1-5
P30536	TSPO	translocator protein
P56199	ITGA1	integrin subunit alpha 1
Q6UX53	TMT1B	thiol methyltransferase 1B
Q9HCQ5	GALNT9	polypeptide N-acetylgalactosaminyltransferase 9
O14649	KCNK3	potassium two pore domain channel subfamily K member 3
Q96T54	KCNK17	potassium two pore domain channel subfamily K member 17
Q9H840	GEMIN7	gem nuclear organelle associated protein 7
Q9UBD0	HSFX2	heat shock transcription factor family, X-linked 2
Q9H777	ELAC1	elaC ribonuclease Z 1
Q9Y606	PUS1	pseudouridine synthase 1
Q9NS18	GLRX2	glutaredoxin 2
Q2QGD7	ZXDC	ZXD family zinc finger C
O43633	CHMP2A	charged multivesicular body protein 2A
Q9UK61	TASOR	transcription activation suppressor
P0DMS8	ADORA3	adenosine A3 receptor
Q8NHW3	MAFA	MAF bZIP transcription factor A
P46093	GPR4	G protein-coupled receptor 4
O75400	PRPF40A	pre-mRNA processing factor 40 homolog A
P12645	BMP3	bone morphogenetic protein 3
P60852	ZP1	zona pellucida glycoprotein 1
Q86Y07	VRK2	VRK serine/threonine kinase 2
Q9HCQ7	NPVF	neuropeptide VF precursor
A6NGB0	TMEM191C	transmembrane protein 191C
Q15049	MLC1	modulator of VRAC current 1
Q9Y2C5	SLC17A4	solute carrier family 17 member 4
P35326	SPRR2A	small proline rich protein 2A
Q8NGJ6	OR51A4	olfactory receptor family 51 subfamily A member 4
Q8IYN2	TCEAL8	transcription elongation factor A like 8
Q9BYN8	MRPS26	mitochondrial ribosomal protein S26
Q8TDX7	NEK7	NIMA related kinase 7
Q9GZK4	OR2H1	olfactory receptor family 2 subfamily H member 1
Q9UNA3	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase
Q8N4L8	CCDC24	coiled-coil domain containing 24
O00562	PITPNM1	phosphatidylinositol transfer protein membrane associated 1
O43187	IRAK2	interleukin 1 receptor associated kinase 2
P0CH99	ZNF705D	zinc finger protein 705D
P21781	FGF7	fibroblast growth factor 7
Q96L92	SNX27	sorting nexin 27
Q9UKL2	OR52A1	olfactory receptor family 52 subfamily A member 1
O60519	CREBL2	cAMP responsive element binding protein like 2
A7MBM2	DISP2	dispatched RND transporter family member 2
Q15053	KIAA0040	KIAA0040
Q8NBV4	PLPP7	phospholipid phosphatase 7 (inactive)
Q8N0U8	VKORC1L1	vitamin K epoxide reductase complex subunit 1 like 1
P30273	FCER1G	Fc epsilon receptor Ig
Q9NP72	RAB18	RAB18, member RAS oncogene family
Q8N264	ARHGAP24	Rho GTPase activating protein 24
O95059	RPP14	ribonuclease P/MRP subunit p14
Q8WVR3	TRAPPC14	trafficking protein particle complex subunit 14
Q9UK28	TMEM59L	transmembrane protein 59 like
Q8NG92	OR13H1	olfactory receptor family 13 subfamily H member 1
Q96GD4	AURKB	aurora kinase B
Q9HC96	CAPN10	calpain 10
P51397	DAP	death associated protein
Q9NW82	WDR70	WD repeat domain 70
Q15306	IRF4	interferon regulatory factor 4
Q07092	COL16A1	collagen type XVI alpha 1 chain
P21810	BGN	biglycan
Q9GZZ9	UBA5	ubiquitin like modifier activating enzyme 5
Q92982	NINJ1	ninjurin 1
Q2TAA2	IAH1	isoamyl acetate hydrolyzing esterase 1 (putative)
Q7L775	EPM2AIP1	EPM2A interacting protein 1
P48067	SLC6A9	solute carrier family 6 member 9
Q5VTA0	PRAMEF17	PRAME family member 17
P23490	LORICRIN	loricrin cornified envelope precursor protein
Q6IQ49	SDE2	SDE2 telomere maintenance homolog
Q96FI4	NEIL1	nei like DNA glycosylase 1
Q96DR4	STARD4	StAR related lipid transfer domain containing 4
Q86VW0	SESTD1	SEC14 and spectrin domain containing 1
Q9NRC1	ST7	suppression of tumorigenicity 7
Q96MW7	TIGD1	tigger transposable element derived 1
P29400	COL4A5	collagen type IV alpha 5 chain
Q9Y5W5	WIF1	WNT inhibitory factor 1
Q9BVN2	RUSC1	RUN and SH3 domain containing 1
P0DMV0	CT45A7	cancer/testis antigen family 45 member A7
Q3KRA9	ALKBH6	alkB homolog 6
Q8N3A8	PARP8	poly(ADP-ribose) polymerase family member 8
P24855	DNASE1	deoxyribonuclease 1
Q9BSK0	MARVELD1	MARVEL domain containing 1
Q13233	MAP3K1	mitogen-activated protein kinase kinase kinase 1
P08910	ABHD2	abhydrolase domain containing 2, acylglycerol lipase
P08263	GSTA1	glutathione S-transferase alpha 1
P47775	GPR12	G protein-coupled receptor 12
Q8WYQ9	ZCCHC14	zinc finger CCHC-type containing 14
Q96EY5	MVB12A	multivesicular body subunit 12A
P55085	F2RL1	F2R like trypsin receptor 1
Q9NPF7	IL23A	interleukin 23 subunit alpha
P56381	ATP5F1E	ATP synthase F1 subunit epsilon
Q695T7	SLC6A19	solute carrier family 6 member 19
Q8N5A5	ZGPAT	zinc finger CCCH-type and G-patch domain containing
Q9NVQ4	FAIM	Fas apoptotic inhibitory molecule
Q7L311	ARMCX2	armadillo repeat containing X-linked 2
Q14314	FGL2	fibrinogen like 2
Q9BVJ6	UTP14A	UTP14A small subunit processome component
Q8WYQ3	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10
Q9GZU1	MCOLN1	mucolipin TRP cation channel 1
Q8NCS4	TMEM35B	transmembrane protein 35B
Q9UIG8	SLCO3A1	solute carrier organic anion transporter family member 3A1
Q9NZL6	RGL1	ral guanine nucleotide dissociation stimulator like 1
Q9NZC2	TREM2	triggering receptor expressed on myeloid cells 2
Q8TE23	TAS1R2	taste 1 receptor member 2
Q9GZN8	ADISSP	adipose secreted signaling protein
O75323	NIPSNAP2	nipsnap homolog 2
Q9Y6C5	PTCH2	patched 2
Q8NGW1	OR6B3	olfactory receptor family 6 subfamily B member 3
Q9P021	CRIPT	CXXC repeat containing interactor of PDZ3 domain
